Product Name,Product Category,Buyer ID,Date,Product Price,Refund on Return,Refunded item count,Purchased Item Count
LQS,Product B,5234999,8/12/2018,82.5,0,0,1
KNB,Product P,5235219,26/04/2019,79.17,0,0,1
OHR,Product N,5235219,25/01/2019,49.16,0,0,1
QID,Product H,5235219,25/01/2019,74.17,0,0,1
OTH,Product P,5235219,10/2/2019,79.17,0,0,1
RJF,Product P,5235219,25/01/2019,79.17,0,0,1
YQX,Product H,5235428,5/12/2018,74.17,0,0,1
CLH,Product B,5235750,6/1/2019,82.5,0,0,1
NWB,Product D,5235750,8/3/2019,51.67,0,0,1
FQD,Product H,5236303,22/04/2019,74.17,0,0,1
YQX,Product I,5236303,21/04/2019,79.16,0,0,1
KNB,Product P,5236303,24/04/2019,79.17,0,0,1
QID,Product H,5236303,21/04/2019,74.16,0,0,1
NMA,Product E,5236471,16/11/2018,99.17,0,0,1
YQX,Product F,5236471,29/11/2018,0,-99.16,1,0
YQX,Product F,5236471,21/11/2018,99.16,0,0,1
RJF,Product P,5236570,19/12/2018,79.17,0,0,1
XEB,Product P,5237234,4/12/2018,0,-74.17,1,0
LPZ,Product N,5237918,9/1/2019,24.17,0,0,1
AYN,Product P,5237918,9/1/2019,55,0,0,1
FQD,Product H,5237918,8/3/2019,74.16,0,0,1
WHX,Product P,5237918,6/3/2019,79.18,0,0,1
OVT,Product N,5237918,8/3/2019,24.17,0,0,1
LQS,Product P,5238045,23/11/2018,0,-74.25,1,0
LQS,Product C,5238045,23/11/2018,0,-70.12,1,0
WHX,Product P,5238045,6/11/2018,0,-66.75,1,0
LQS,Product C,5238045,6/11/2018,82.5,0,0,1
WHX,Product P,5238135,22/02/2019,79.17,0,0,1
RJF,Product P,5238283,24/03/2019,79.16,0,0,1
RJF,Product P,5238283,30/04/2019,0,-71.25,1,0
RJF,Product P,5238339,25/04/2019,79.17,0,0,1
AYN,Product H,5238609,30/03/2019,74.16,0,0,1
INU,Product D,5238609,9/4/2019,0,-66.75,1,0
INU,Product D,5238609,30/03/2019,74.16,0,0,1
LQS,Product B,5239213,7/1/2019,82.5,0,0,1
TSH,Product N,5239218,28/12/2018,49.17,0,0,1
NMA,Product H,5239294,3/2/2019,74.17,0,0,1
WHX,Product P,5239294,24/11/2018,79.17,0,0,1
RJF,Product P,5239294,24/11/2018,79.18,0,0,1
NMA,Product D,5239294,15/02/2019,74.17,0,0,1
EXR,Product J,5239632,6/3/2019,0,-99.17,1,0
TSH,Product P,5239632,15/01/2019,55,0,0,1
RJF,Product P,5239632,1/11/2018,74.17,0,0,1
HZX,Product B,5239632,1/11/2018,82.51,0,0,1
EXR,Product J,5239632,21/02/2019,99.17,0,0,1
NWB,Product H,5239917,21/01/2019,0,-46.5,1,0
JAF,Product W,5239917,1/1/2019,40.84,0,0,1
NWB,Product H,5239917,1/1/2019,51.67,0,0,1
RJF,Product P,5239917,1/1/2019,79.18,0,0,1
TSH,Product N,5239917,1/1/2019,49.17,0,0,1
LPZ,Product N,5239917,17/01/2019,0,-21.75,1,0
TSH,Product N,5239917,17/01/2019,0,-44.25,1,0
WHX,Product P,5239917,31/03/2019,79.17,0,0,1
HZX,Product B,5239917,1/1/2019,57.5,0,0,1
LPZ,Product N,5239917,1/1/2019,24.17,0,0,1
LPZ,Product P,5239917,26/03/2019,0,-36.67,1,0
RJK,Product P,5239917,16/03/2019,79.16,0,0,1
LPZ,Product P,5239917,1/1/2019,36.67,0,0,1
HZX,Product B,5239917,17/01/2019,0,-51.75,1,0
LQS,Product B,5239998,6/11/2018,82.5,0,0,1
LQS,Product B,5239998,22/11/2018,0,-74.25,1,0
OTH,Product P,5240326,15/02/2019,79.17,0,0,1
OHR,Product D,5240326,4/12/2018,74.17,0,0,1
OVT,Product M,5240635,8/1/2019,40.84,0,0,1
QID,Product A,5240635,21/12/2018,0,-107.5,1,0
VXH,Product A,5240635,21/12/2018,0,-107.5,1,0
AYN,Product P,5240635,8/1/2019,55,0,0,1
QID,Product H,5240635,8/1/2019,74.17,0,0,1
XEB,Product P,5241009,26/03/2019,79.16,0,0,1
NMA,Product D,5241252,8/3/2019,74.17,0,0,1
WHX,Product D,5241252,23/11/2018,74.17,0,0,1
YQX,Product H,5242460,20/01/2019,74.17,0,0,1
YQX,Product O,5242464,30/04/2019,57.5,0,0,1
KNB,Product O,5242464,9/4/2019,57.5,0,0,1
FQD,Product O,5242464,30/04/2019,57.5,0,0,1
OTH,Product P,5242499,29/01/2019,79.17,0,0,1
QMB,Product J,5242499,4/1/2019,0,-99.17,1,0
QMB,Product J,5242499,14/12/2018,99.17,0,0,1
QID,Product H,5242529,7/11/2018,74.17,0,0,1
XEB,Product P,5242529,28/02/2019,79.17,0,0,1
WHX,Product P,5243041,29/04/2019,79.17,0,0,1
FTU,Product N,5243690,22/02/2019,49.17,0,0,1
YQX,Product H,5243690,22/02/2019,74.17,0,0,1
KNB,Product H,5243700,14/11/2018,74.17,0,0,1
QID,Product H,5243700,14/11/2018,74.17,0,0,1
TSH,Product P,5243700,14/11/2018,79.17,0,0,1
QID,Product H,5243700,10/12/2018,0,-66.75,1,0
KNB,Product H,5243700,10/12/2018,0,-66.75,1,0
NWB,Product D,5243700,10/12/2018,0,-66.75,1,0
NWB,Product D,5243700,14/11/2018,74.17,0,0,1
WHX,Product D,5244119,1/2/2019,74.17,0,0,1
XEB,Product P,5244982,23/11/2018,79.17,0,0,1
XEB,Product D,5245161,26/12/2018,51.67,0,0,1
LQS,Product C,5246074,23/11/2018,82.5,0,0,1
CLH,Product B,5246074,2/11/2018,82.5,0,0,1
QID,Product A,5246108,8/11/2018,0,-103.67,1,0
QID,Product A,5246108,26/11/2018,0,-107.5,1,0
QID,Product A,5246108,12/11/2018,107.5,0,0,1
WHX,Product D,5246108,26/11/2018,0,-74.17,1,0
WHX,Product D,5246108,12/11/2018,148.33,0,0,2
WHX,Product D,5246108,26/11/2018,0,-148.33,2,0
QID,Product A,5246108,12/11/2018,107.5,0,0,1
NWB,Product D,5246108,8/11/2018,0,-71.53,1,0
WHX,Product D,5246108,8/11/2018,0,-71.53,1,0
WHX,Product A,5246108,8/11/2018,0,-103.67,1,0
WHX,Product D,5246108,12/11/2018,74.17,0,0,1
QID,Product A,5246108,26/11/2018,0,-107.5,1,0
QID,Product A,5246108,12/11/2018,107.5,0,0,1
RJF,Product P,5246108,8/11/2018,0,-71.54,1,0
RJF,Product P,5246146,1/11/2018,74.16,0,0,1
UQJ,Product H,5246146,1/11/2018,74.18,0,0,1
XEB,Product P,5246146,1/11/2018,74.16,0,0,1
WHX,Product P,5246371,27/01/2019,158.33,0,0,2
DPR,DPR,5246563,12/12/2018,100,0,0,1
OTH,Product D,5246712,2/4/2019,74.16,0,0,1
FQD,Product H,5246712,2/4/2019,74.16,0,0,1
FQD,Product H,5246712,12/4/2019,0,-66.75,1,0
XEB,Product P,5246712,12/4/2019,79.17,0,0,1
NMA,Product H,5247630,29/04/2019,89,0,0,1
WHX,Product D,5247630,23/04/2019,89,0,0,1
KDP,Product N,5247630,23/04/2019,40.82,0,0,1
XEB,Product P,5247630,23/04/2019,79.16,0,0,1
LPZ,Product N,5247630,23/04/2019,40.83,0,0,1
CLH,Product B,5248338,8/3/2019,57.5,0,0,1
YQX,Product I,5248369,21/04/2019,79.17,0,0,1
ZQV,Product W,5248369,15/11/2018,82.5,0,0,1
KNB,Product P,5248939,24/03/2019,79.16,0,0,1
WHX,Product P,5248939,24/03/2019,79.17,0,0,1
YQX,Product H,5248939,25/03/2019,74.16,0,0,1
WHX,Product P,5248939,24/03/2019,79.17,0,0,1
QID,Product H,5248939,24/03/2019,74.17,0,0,1
WHX,Product D,5249005,3/1/2019,74.17,0,0,1
WHX,Product D,5249366,2/4/2019,74.17,0,0,1
LQS,Product B,5249366,18/11/2018,82.5,0,0,1
QID,Product H,5249366,2/4/2019,74.16,0,0,1
FQD,Product O,5249532,20/04/2019,57.5,0,0,1
YQX,Product H,5249690,25/03/2019,74.16,0,0,1
WHX,Product D,5250495,30/01/2019,74.17,0,0,1
LQS,Product B,5251075,8/3/2019,57.5,0,0,1
WHX,Product P,5251514,27/12/2018,79.17,0,0,1
CLH,Product B,5251514,27/12/2018,82.5,0,0,1
FMR,Product R,5252023,15/03/2019,29.16,0,0,1
YQX,Product R,5252023,15/03/2019,29.17,0,0,1
XEB,Product P,5253208,11/4/2019,79.16,0,0,1
INU,Product D,5253208,11/4/2019,74.16,0,0,1
QID,Product H,5253449,30/01/2019,0,-74.17,1,0
KNB,Product O,5254170,29/04/2019,57.49,0,0,1
FQD,Product O,5254170,29/04/2019,57.5,0,0,1
WHX,Product P,5254277,13/01/2019,79.17,0,0,1
XEB,Product P,5254898,25/02/2019,79.17,0,0,1
QID,Product H,5254898,25/02/2019,74.17,0,0,1
WHX,Product D,5254898,25/02/2019,74.17,0,0,1
QID,Product H,5254898,25/02/2019,74.16,0,0,1
QID,Product H,5254898,12/3/2019,0,-53.33,1,0
XEB,Product P,5255501,14/04/2019,79.16,0,0,1
CLH,Product B,5255501,30/11/2018,82.5,0,0,1
QID,Product H,5256754,26/11/2018,74.17,0,0,1
NWB,Product H,5256754,26/11/2018,74.18,0,0,1
KNB,Product P,5257225,13/01/2019,79.17,0,0,1
YQX,Product O,5257225,14/04/2019,57.5,0,0,1
KNB,Product O,5257225,14/04/2019,57.5,0,0,1
WHX,Product D,5257302,26/04/2019,74.17,0,0,1
WHX,Product P,5258008,27/12/2018,79.17,0,0,1
XEB,Product D,5258008,27/12/2018,51.66,0,0,1
AYN,Product H,5258276,7/11/2018,74.17,0,0,1
LQS,Product B,5258676,17/11/2018,82.5,0,0,1
WHX,Product D,5259119,10/4/2019,74.16,0,0,1
YQX,Product H,5259119,18/04/2019,74.17,-74.17,1,1
YQX,Product H,5259119,10/4/2019,74.16,0,0,1
YQX,Product H,5259119,18/04/2019,0,-66.75,1,0
TSH,Product P,5259265,8/3/2019,55,0,0,1
MAG,Product B,5259623,10/12/2018,82.5,0,0,1
YQX,Product R,5259701,15/03/2019,29.16,0,0,1
XEB,Product R,5259701,19/03/2019,29.16,0,0,1
CRH,Product P,5259701,15/03/2019,79.17,0,0,1
FMR,Product R,5259701,19/03/2019,58.33,0,0,2
YQX,Product R,5259701,19/03/2019,29.17,0,0,1
BKT,Product Q,5259894,7/1/2019,36.66,0,0,1
AZN,Product Q,5259894,7/1/2019,51.67,0,0,1
LPZ,Product H,5260457,27/12/2018,51.67,0,0,1
JYJ,Product U,5260457,27/12/2018,40,0,0,1
ZQV,Product W,5260457,23/11/2018,82.5,0,0,1
WHX,Product P,5260457,23/11/2018,79.17,0,0,1
OVT,Product M,5260457,12/1/2019,40.83,0,0,1
YQX,Product R,5260542,18/03/2019,29.16,0,0,1
QID,Product A,5260542,2/1/2019,107.5,0,0,1
FMR,Product R,5260542,18/03/2019,29.17,0,0,1
WHX,Product P,5260618,8/3/2019,79.17,0,0,1
WHX,Product P,5261222,17/01/2019,0,-71.25,1,0
CLH,Product B,5261222,17/01/2019,0,-74.25,1,0
CLH,Product B,5261222,19/12/2018,82.5,0,0,1
NMA,Product F,5261222,15/01/2019,0,-89.25,1,0
RJF,Product P,5261222,17/01/2019,0,-71.25,1,0
WHX,Product P,5261222,19/12/2018,79.17,0,0,1
CLH,Product B,5261222,19/12/2018,82.5,0,0,1
OUT,Product W,5261222,19/12/2018,82.5,0,0,1
NMA,Product F,5261222,19/12/2018,99.17,0,0,1
OUT,Product W,5261222,15/01/2019,0,-74.25,1,0
RJF,Product P,5261222,19/12/2018,79.17,0,0,1
CLH,Product B,5261222,24/01/2019,0,-74.25,1,0
LQS,Product B,5261222,14/01/2019,82.5,0,0,1
EYV,Product H,5261222,19/12/2018,74.17,0,0,1
EYV,Product H,5261222,15/01/2019,0,-66.75,1,0
QID,Product H,5261222,31/01/2019,74.17,0,0,1
YMR,Product W,5261737,2/1/2019,57.5,0,0,1
WHX,Product P,5261737,24/04/2019,79.17,0,0,1
LQS,Product C,5262238,12/11/2018,82.5,0,0,1
ZQV,Product W,5262238,12/11/2018,82.5,0,0,1
UQJ,Product H,5262262,28/12/2018,74.17,0,0,1
WHX,Product D,5263047,28/02/2019,0,-74.17,1,0
WHX,Product D,5263047,17/02/2019,74.17,0,0,1
EXR,Product J,5263157,21/02/2019,99.17,0,0,1
LQS,Product C,5263157,26/11/2018,82.5,0,0,1
KDP,Product N,5263157,16/01/2019,24.17,0,0,1
XEB,Product P,5263157,27/03/2019,79.17,0,0,1
OTH,Product P,5263157,30/01/2019,79.17,0,0,1
TSH,Product P,5263157,26/11/2018,79.17,0,0,1
CRH,Product P,5263157,10/1/2019,36.67,0,0,1
YQX,Product N,5263982,23/11/2018,49.17,0,0,1
LPZ,Product N,5263982,23/11/2018,49.18,0,0,1
XEB,Product P,5263982,29/12/2018,79.17,0,0,1
OVT,Product N,5263982,23/11/2018,49.17,0,0,1
KNB,Product P,5264068,12/11/2018,79.17,0,0,1
AYN,Product P,5265855,2/1/2019,55,0,0,1
OVT,Product H,5265855,2/1/2019,36.67,0,0,1
JAF,Product W,5265855,26/11/2018,82.5,0,0,1
AYN,Product P,5266111,12/4/2019,79.16,0,0,1
YQX,Product H,5266383,25/12/2018,74.17,0,0,1
AYN,Product H,5266670,10/11/2018,0,-63.04,1,0
XEB,Product D,5266670,10/1/2019,51.67,0,0,1
XEB,Product D,5266670,4/2/2019,0,-51.67,1,0
WHX,Product P,5266705,26/11/2018,79.17,0,0,1
OTH,Product P,5266705,15/02/2019,79.17,0,0,1
NWB,Product D,5266705,26/11/2018,74.18,0,0,1
NWB,Product D,5266705,9/3/2019,51.67,0,0,1
TSH,Product P,5267220,8/1/2019,66,0,0,1
KNB,Product P,5267220,20/02/2019,95,0,0,1
XEB,Product P,5267369,24/04/2019,0,-79.17,1,0
XEB,Product P,5267369,29/01/2019,79.17,0,0,1
YQX,Product H,5267369,29/01/2019,74.17,0,0,1
RJF,Product P,5267369,29/01/2019,79.17,0,0,1
WHX,Product D,5267369,13/02/2019,0,-74.17,1,0
XEB,Product P,5267369,10/2/2019,79.17,0,0,1
XEB,Product P,5267369,23/02/2019,0,-67.29,1,0
WHX,Product D,5267369,29/01/2019,74.17,0,0,1
RJF,Product P,5267369,10/2/2019,79.16,0,0,1
QMB,Product J,5267408,20/02/2019,99.17,0,0,1
VXH,Product A,5267408,25/11/2018,107.5,0,0,1
OHR,Product D,5267486,10/1/2019,36.67,0,0,1
OHR,Product D,5267486,27/12/2018,51.67,0,0,1
OHR,Product D,5267486,6/2/2019,0,-51.67,1,0
ZQV,Product W,5267502,3/11/2018,82.5,0,0,1
FTU,Product R,5267502,20/03/2019,29.17,0,0,1
YMR,Product W,5267502,3/11/2018,82.5,0,0,1
YQX,Product R,5267502,20/03/2019,29.16,0,0,1
FMR,Product R,5267502,20/03/2019,29.17,0,0,1
RJF,Product P,5267592,23/11/2018,79.17,0,0,1
JAF,Product W,5267646,2/1/2019,40.83,0,0,1
YQX,Product R,5267937,3/4/2019,0,-29.17,1,0
YQX,Product R,5267937,15/03/2019,29.17,0,0,1
OTH,Product P,5267970,5/3/2019,79.16,0,0,1
RJF,Product P,5267970,5/3/2019,79.17,0,0,1
YQX,Product N,5268075,20/04/2019,40.83,0,0,1
UQJ,Product H,5268608,23/11/2018,74.17,0,0,1
NMA,Product H,5268608,23/11/2018,74.18,0,0,1
KDP,Product N,5268608,26/12/2018,32.5,0,0,1
EXR,Product J,5268608,20/02/2019,99.17,0,0,1
DPR,DPR,5268608,23/11/2018,178,0,0,2
JYJ,Product N,5268608,26/12/2018,32.5,0,0,1
VXH,Product P,5269565,19/11/2018,79.17,0,0,1
VXH,Product P,5269565,11/12/2018,0,-63.33,1,0
TSH,Product P,5269565,19/11/2018,79.18,0,0,1
RJF,Product P,5269569,9/3/2019,79.17,0,0,1
YQX,Product H,5269613,26/02/2019,74.17,0,0,1
WHX,Product D,5269613,26/02/2019,74.17,0,0,1
WHX,Product P,5269819,27/12/2018,79.16,0,0,1
XEB,Product D,5269819,27/12/2018,51.67,0,0,1
YQX,Product H,5270488,24/04/2019,0,-74.17,1,0
WHX,Product P,5270488,15/03/2019,79.16,0,0,1
YQX,Product H,5270488,30/03/2019,74.17,0,0,1
YYI,Product P,5270488,27/12/2018,55,0,0,1
WHX,Product P,5270494,10/1/2019,0,-63.33,1,0
WHX,Product P,5270494,26/11/2018,158.33,0,0,2
WHX,Product P,5270494,26/11/2018,158.34,0,0,2
WHX,Product P,5270494,26/11/2018,79.17,0,0,1
WHX,Product P,5270494,12/12/2018,0,-63.33,1,0
ZQV,Product W,5270996,5/11/2018,82.5,0,0,1
YQX,Product H,5270996,23/11/2018,74.17,0,0,1
KNB,Product H,5271347,30/12/2018,51.67,0,0,1
AYN,Product P,5271347,7/11/2018,79.18,0,0,1
KNB,Product H,5271347,25/12/2018,51.67,0,0,1
KNB,Product H,5271347,18/01/2019,0,-51.67,1,0
WHX,Product D,5271425,22/11/2018,0,-74.17,1,0
WHX,Product D,5271425,6/11/2018,74.17,0,0,1
XEB,Product P,5271782,4/12/2018,0,-53.33,1,0
YYI,Product P,5272036,25/12/2018,55,0,0,1
XEB,Product D,5272036,30/12/2018,51.67,0,0,1
NSP,Product P,5272036,26/12/2018,55,0,0,1
NMA,Product H,5272535,27/04/2019,74.16,0,0,1
WHX,Product P,5272535,26/11/2018,79.17,0,0,1
QID,Product H,5272566,19/11/2018,74.17,0,0,1
RJF,Product P,5272566,7/12/2018,0,-63.33,1,0
RJF,Product P,5272566,19/11/2018,79.17,0,0,1
QID,Product H,5272566,19/11/2018,74.17,0,0,1
TSH,Product P,5272665,24/12/2018,55,0,0,1
NSP,Product P,5272665,24/12/2018,55,0,0,1
MTW,Product C,5272665,8/3/2019,40.83,0,0,1
RIH,Product A,5272665,13/01/2019,74.17,0,0,1
MTW,Product C,5273580,26/12/2018,57.5,0,0,1
KNB,Product O,5273580,7/4/2019,57.5,0,0,1
AZN,Product Q,5273580,26/12/2018,51.67,0,0,1
YQX,Product H,5273833,9/11/2018,74.17,0,0,1
WHX,Product P,5273833,22/11/2018,79.17,0,0,1
YQX,Product H,5273833,22/11/2018,0,-53.33,1,0
AYN,Product H,5273932,23/11/2018,74.17,0,0,1
RJF,Product P,5273932,23/11/2018,79.18,0,0,1
LQS,Product C,5273932,8/3/2019,57.5,0,0,1
MTW,Product C,5273932,23/11/2018,82.5,0,0,1
CLH,Product B,5273932,8/3/2019,57.5,0,0,1
AYN,Product P,5273984,6/1/2019,55,0,0,1
EXR,Product J,5274262,21/02/2019,99.17,0,0,1
AYN,Product P,5274262,2/1/2019,55,0,0,1
LPZ,Product P,5274262,2/1/2019,36.67,0,0,1
WHX,Product D,5275315,3/2/2019,74.18,0,0,1
WHX,Product D,5275557,27/12/2018,74.17,0,0,1
WHX,Product A,5275761,24/11/2018,107.5,0,0,1
AYN,Product P,5275993,26/12/2018,55,0,0,1
RJK,Product P,5276431,19/03/2019,79.17,0,0,1
KDP,Product G,5276893,20/04/2019,57.5,0,0,1
QID,Product A,5276893,23/11/2018,107.5,0,0,1
INU,Product D,5277176,29/04/2019,74.17,0,0,1
AYN,Product P,5277844,2/11/2018,74.16,0,0,1
WHX,Product D,5277948,6/3/2019,74.17,0,0,1
RJF,Product P,5278014,1/4/2019,79.17,0,0,1
WHX,Product P,5278014,1/4/2019,79.16,0,0,1
OTH,Product D,5278016,29/03/2019,74.17,0,0,1
QMB,Product J,5278016,14/12/2018,99.17,0,0,1
WHX,Product P,5278786,26/11/2018,79.17,0,0,1
NMA,Product F,5279026,5/2/2019,99.17,0,0,1
QID,Product A,5279303,23/11/2018,107.5,0,0,1
UQJ,Product H,5279303,23/11/2018,74.17,0,0,1
VXH,Product P,5279404,24/01/2019,0,-49.5,1,0
VXH,Product P,5279404,13/01/2019,55,0,0,1
WHX,Product D,5279479,9/11/2018,0,-74.17,1,0
WHX,Product P,5279479,23/11/2018,79.17,0,0,1
DAL,Product P,5279479,13/12/2018,0,-74.17,1,0
YQX,Product O,5279479,7/4/2019,57.5,0,0,1
YYI,Product P,5279479,26/12/2018,55,0,0,1
FMR,Product R,5279479,15/03/2019,29.17,0,0,1
FMR,Product R,5279479,16/04/2019,0,-29.17,1,0
OUT,Product W,5279972,10/11/2018,82.5,0,0,1
WHX,Product P,5279972,28/02/2019,79.17,0,0,1
JYJ,Product H,5280196,2/1/2019,36.66,0,0,1
EKJ,Product H,5280196,2/1/2019,36.67,0,0,1
KNB,Product P,5280196,23/11/2018,79.17,0,0,1
OHR,Product H,5280196,23/11/2018,74.18,0,0,1
YQX,Product H,5280539,12/4/2019,74.16,0,0,1
WHX,Product P,5280539,12/4/2019,79.17,0,0,1
KNB,Product P,5280722,3/3/2019,79.17,0,0,1
KNB,Product H,5280722,3/3/2019,74.17,0,0,1
AYN,Product P,5280722,3/3/2019,79.17,0,0,1
YQX,Product H,5280968,13/11/2018,0,-66.75,1,0
YQX,Product O,5280968,8/4/2019,57.5,0,0,1
KNB,Product H,5280968,30/12/2018,103.33,0,0,2
KNB,Product O,5280968,8/4/2019,57.5,0,0,1
KNB,Product P,5281238,3/4/2019,79.16,0,0,1
XEB,Product R,5281238,3/4/2019,29.16,0,0,1
YQX,Product R,5281238,3/4/2019,29.16,0,0,1
CLH,Product B,5282235,28/01/2019,82.5,0,0,1
XEB,Product P,5282263,23/11/2018,79.17,0,0,1
MTW,Product C,5282263,23/11/2018,82.5,0,0,1
AYN,Product P,5282263,28/12/2018,55,0,0,1
YMR,Product W,5282363,22/11/2018,82.5,0,0,1
AZN,Product H,5282591,28/04/2019,74.17,0,0,1
WHX,Product A,5282591,28/04/2019,107.49,0,0,1
YQX,Product H,5282591,28/04/2019,74.17,0,0,1
WHX,Product P,5283040,27/03/2019,79.17,0,0,1
KNB,Product P,5283040,10/4/2019,79.17,0,0,1
WHX,Product P,5283040,9/4/2019,79.17,0,0,1
KDP,Product G,5283517,26/04/2019,57.5,0,0,1
YQX,Product L,5283517,26/04/2019,62.5,0,0,1
AZN,Product H,5283517,26/04/2019,74.17,0,0,1
KNB,Product O,5283517,26/04/2019,57.5,0,0,1
NMA,Product F,5284072,25/02/2019,99.17,0,0,1
WHX,Product P,5284072,23/04/2019,79.16,0,0,1
RJF,Product P,5284072,23/04/2019,79.16,0,0,1
OTH,Product D,5284072,25/04/2019,74.17,0,0,1
WHX,Product P,5284072,23/04/2019,79.16,0,0,1
RJF,Product P,5284072,23/04/2019,79.16,0,0,1
RJK,Product P,5284262,16/03/2019,79.17,0,0,1
XEB,Product P,5284262,26/12/2018,79.17,0,0,1
AYN,Product P,5284262,26/12/2018,55,0,0,1
UQJ,Product H,5285017,17/11/2018,74.16,0,0,1
YQX,Product H,5285017,17/11/2018,74.17,0,0,1
KNB,Product H,5285112,30/11/2018,74.17,0,0,1
YQX,Product H,5285112,30/11/2018,74.17,0,0,1
OHR,Product H,5285112,2/1/2019,51.67,0,0,1
NWB,Product H,5285112,30/11/2018,74.17,0,0,1
BKT,Product U,5285112,2/1/2019,28.33,0,0,1
QMB,Product J,5285414,14/12/2018,99.17,0,0,1
DPR,DPR,5285414,10/12/2018,129,0,0,1
WHX,Product P,5285566,8/11/2018,79.17,0,0,1
LQS,Product B,5285715,7/12/2018,82.5,0,0,1
AYN,Product P,5285978,2/1/2019,55,0,0,1
VXH,Product P,5285978,19/12/2018,79.17,0,0,1
WHX,Product P,5285978,19/12/2018,79.17,0,0,1
XEB,Product P,5286607,1/4/2019,79.16,0,0,1
VXH,Product P,5286607,26/12/2018,55,0,0,1
RJF,Product P,5287067,16/03/2019,79.16,0,0,1
YQX,Product H,5287067,16/03/2019,74.17,0,0,1
OTH,Product D,5287067,16/03/2019,74.17,0,0,1
YQX,Product F,5288077,18/12/2018,99.17,0,0,1
XEB,Product P,5288077,18/12/2018,79.16,0,0,1
JYJ,Product U,5288077,9/1/2019,28.33,0,0,1
XEB,Product P,5288077,3/11/2018,74.17,0,0,1
LQS,Product C,5288144,12/11/2018,82.5,0,0,1
OUT,Product W,5288144,12/11/2018,82.5,0,0,1
LQS,Product C,5288144,18/01/2019,0,-82.5,1,0
OUT,Product W,5288144,18/01/2019,0,-82.5,1,0
QID,Product H,5289661,28/04/2019,74.16,0,0,1
EXR,Product J,5289661,25/02/2019,99.17,0,0,1
WHX,Product P,5289661,26/02/2019,79.17,0,0,1
KNB,Product H,5289793,23/04/2019,74.17,0,0,1
QMB,Product J,5291129,14/12/2018,99.17,0,0,1
NMA,Product D,5291437,9/3/2019,74.17,0,0,1
QID,Product H,5291437,9/3/2019,74.17,0,0,1
YQX,Product H,5291505,4/11/2018,0,-53.33,1,0
LQS,Product C,5292150,27/01/2019,82.5,0,0,1
OTH,Product P,5292150,12/3/2019,79.17,0,0,1
ZQV,Product W,5292314,26/11/2018,82.5,0,0,1
YQX,Product H,5292314,26/11/2018,74.17,0,0,1
NMA,Product E,5292381,16/11/2018,99.17,0,0,1
OHR,Product N,5292381,16/11/2018,49.16,0,0,1
KNB,Product O,5292421,6/4/2019,57.5,0,0,1
AYN,Product H,5292421,2/3/2019,74.17,0,0,1
RJF,Product P,5292728,20/03/2019,79.17,0,0,1
RJF,Product P,5293494,17/02/2019,79.17,0,0,1
AZN,Product Q,5293655,26/12/2018,51.67,0,0,1
XEB,Product D,5293655,26/12/2018,51.67,0,0,1
AYN,Product P,5293655,26/12/2018,55,0,0,1
RIH,Product H,5293655,27/12/2018,51.67,0,0,1
LPZ,Product N,5293655,26/12/2018,32.51,0,0,1
NWB,Product H,5293655,13/01/2019,51.67,0,0,1
AZN,Product Q,5293655,18/02/2019,0,-43.74,1,0
WHX,Product A,5293655,26/12/2018,129,0,0,1
YQX,Product N,5294012,16/04/2019,0,-40.83,1,0
QID,Product H,5294012,28/02/2019,74.17,0,0,1
FTU,Product N,5294012,17/03/2019,40.83,0,0,1
QID,Product H,5294012,28/03/2019,0,-74.17,1,0
YQX,Product N,5294012,22/03/2019,40.83,0,0,1
WHX,Product P,5294028,19/03/2019,79.17,0,0,1
XEB,Product P,5294028,19/03/2019,79.16,0,0,1
VXH,Product A,5294390,23/11/2018,107.5,0,0,1
QMB,Product J,5294390,14/12/2018,99.17,0,0,1
OTH,Product D,5294390,25/04/2019,74.17,0,0,1
QMB,Product J,5294390,17/12/2018,0,-99.17,1,0
TSH,Product P,5295173,11/12/2018,79.17,0,0,1
HZX,Product B,5295173,2/1/2019,57.5,0,0,1
LQS,Product C,5295173,11/12/2018,82.5,0,0,1
ZQV,Product W,5296246,25/11/2018,82.5,0,0,1
WHX,Product P,5296246,25/11/2018,79.16,0,0,1
OUT,Product W,5296246,2/1/2019,57.5,0,0,1
JAF,Product W,5296246,25/11/2018,82.5,0,0,1
JAF,Product W,5296246,28/12/2018,0,-66,1,0
YQX,Product H,5296246,25/11/2018,74.17,0,0,1
WHX,Product P,5296246,12/12/2018,0,-59.37,1,0
QID,Product H,5296393,30/11/2018,74.17,0,0,1
QID,Product H,5296393,12/2/2019,74.16,0,0,1
YQX,Product H,5296393,12/2/2019,74.17,0,0,1
YQX,Product H,5296393,30/11/2018,74.18,0,0,1
YQX,Product H,5296667,2/2/2019,74.17,0,0,1
WHX,Product D,5296667,10/11/2018,0,-74.17,1,0
WHX,Product A,5297241,23/11/2018,107.5,0,0,1
YQX,Product N,5297418,1/4/2019,40.83,0,0,1
XEB,Product D,5298178,30/12/2018,51.67,0,0,1
ZQV,Product W,5298178,26/11/2018,82.5,0,0,1
WHX,Product P,5298388,26/04/2019,79.16,0,0,1
YQX,Product R,5298388,26/04/2019,29.16,0,0,1
FTU,Product R,5298388,26/04/2019,29.16,0,0,1
YQX,Product Q,5298634,26/12/2018,51.67,0,0,1
